price,date,exchange,source
2736.88,2021-05-21 08:02:11,Uniswap,smart contract
2736.76,2021-05-21 08:02:18,Uniswap,smart contract
2721.40,2021-05-21 08:02:20,Uniswap,smart contract
2723.45,2021-05-21 08:03:54,Uniswap,smart contract
2722.66,2021-05-21 08:04:20,Uniswap,smart contract
2722.87,2021-05-21 08:05:06,Uniswap,smart contract
2721.87,2021-05-21 08:05:15,Uniswap,smart contract
2719.09,2021-05-21 08:05:38,Uniswap,smart contract
2719.09,2021-05-21 08:05:41,Uniswap,smart contract
2719.09,2021-05-21 08:05:54,Uniswap,smart contract
2717.99,2021-05-21 08:06:02,Uniswap,smart contract
2717.99,2021-05-21 08:06:04,Uniswap,smart contract
2718.07,2021-05-21 08:06:10,Uniswap,smart contract
2718.19,2021-05-21 08:06:20,Uniswap,smart contract
2716.81,2021-05-21 08:06:30,Uniswap,smart contract
2716.71,2021-05-21 08:06:31,Uniswap,smart contract
2716.76,2021-05-21 08:06:57,Uniswap,smart contract
2716.93,2021-05-21 08:07:00,Uniswap,smart contract
2716.00,2021-05-21 08:07:56,Uniswap,smart contract
2716.00,2021-05-21 08:07:57,Uniswap,smart contract
2716.00,2021-05-21 08:08:56,Uniswap,smart contract
2716.29,2021-05-21 08:08:57,Uniswap,smart contract
2715.04,2021-05-21 08:09:09,Uniswap,smart contract
2714.85,2021-05-21 08:09:10,Uniswap,smart contract
2715.15,2021-05-21 08:09:17,Uniswap,smart contract
2714.35,2021-05-21 08:10:06,Uniswap,smart contract
2714.38,2021-05-21 08:10:10,Uniswap,smart contract
2713.96,2021-05-21 08:10:22,Uniswap,smart contract
2713.89,2021-05-21 08:10:27,Uniswap,smart contract
2713.89,2021-05-21 08:10:42,Uniswap,smart contract
2713.90,2021-05-21 08:10:54,Uniswap,smart contract
2712.73,2021-05-21 08:11:01,Uniswap,smart contract
2713.23,2021-05-21 08:11:49,Uniswap,smart contract
2713.90,2021-05-21 08:11:51,Uniswap,smart contract
2713.25,2021-05-21 08:11:56,Uniswap,smart contract
2714.71,2021-05-21 08:12:30,Uniswap,smart contract
2711.36,2021-05-21 08:12:33,Uniswap,smart contract
2708.47,2021-05-21 08:13:04,Uniswap,smart contract
2708.47,2021-05-21 08:13:13,Uniswap,smart contract
2708.73,2021-05-21 08:14:02,Uniswap,smart contract
2708.73,2021-05-21 08:14:14,Uniswap,smart contract
2707.14,2021-05-21 08:14:15,Uniswap,smart contract
2706.73,2021-05-21 08:14:23,Uniswap,smart contract
2704.75,2021-05-21 08:14:40,Uniswap,smart contract
2705.42,2021-05-21 08:15:15,Uniswap,smart contract
2703.44,2021-05-21 08:15:26,Uniswap,smart contract
2702.46,2021-05-21 08:16:30,Uniswap,smart contract
2703.03,2021-05-21 08:16:35,Uniswap,smart contract
2703.10,2021-05-21 08:16:43,Uniswap,smart contract
2703.19,2021-05-21 08:16:45,Uniswap,smart contract
2703.05,2021-05-21 08:17:11,Uniswap,smart contract
2702.07,2021-05-21 08:17:20,Uniswap,smart contract
2701.97,2021-05-21 08:17:50,Uniswap,smart contract
2702.55,2021-05-21 08:18:07,Uniswap,smart contract
2701.43,2021-05-21 08:18:20,Uniswap,smart contract
2701.19,2021-05-21 08:18:43,Uniswap,smart contract
2702.38,2021-05-21 08:19:07,Uniswap,smart contract
2702.34,2021-05-21 08:19:10,Uniswap,smart contract
2702.41,2021-05-21 08:19:19,Uniswap,smart contract
2702.02,2021-05-21 08:19:24,Uniswap,smart contract
2702.32,2021-05-21 08:19:36,Uniswap,smart contract
2698.66,2021-05-21 08:20:19,Uniswap,smart contract
2698.22,2021-05-21 08:20:26,Uniswap,smart contract
2698.31,2021-05-21 08:20:29,Uniswap,smart contract
2701.77,2021-05-21 08:20:36,Uniswap,smart contract
2700.73,2021-05-21 08:20:40,Uniswap,smart contract
2705.16,2021-05-21 08:21:12,Uniswap,smart contract
2705.05,2021-05-21 08:21:20,Uniswap,smart contract
2705.05,2021-05-21 08:21:25,Uniswap,smart contract
2705.05,2021-05-21 08:21:26,Uniswap,smart contract
2705.05,2021-05-21 08:21:27,Uniswap,smart contract
2705.00,2021-05-21 08:21:34,Uniswap,smart contract
2705.02,2021-05-21 08:21:47,Uniswap,smart contract
2704.78,2021-05-21 08:22:00,Uniswap,smart contract
2705.19,2021-05-21 08:22:15,Uniswap,smart contract
2705.22,2021-05-21 08:22:32,Uniswap,smart contract
2705.23,2021-05-21 08:22:52,Uniswap,smart contract
2705.47,2021-05-21 08:22:57,Uniswap,smart contract
2707.93,2021-05-21 08:23:04,Uniswap,smart contract
2708.70,2021-05-21 08:23:20,Uniswap,smart contract
2708.88,2021-05-21 08:23:25,Uniswap,smart contract
2711.88,2021-05-21 08:24:02,Uniswap,smart contract
2711.96,2021-05-21 08:24:38,Uniswap,smart contract
2714.86,2021-05-21 08:24:39,Uniswap,smart contract
2715.21,2021-05-21 08:24:55,Uniswap,smart contract
2715.21,2021-05-21 08:24:59,Uniswap,smart contract
2715.18,2021-05-21 08:25:13,Uniswap,smart contract
2715.18,2021-05-21 08:25:17,Uniswap,smart contract
2714.66,2021-05-21 08:25:20,Uniswap,smart contract
2715.23,2021-05-21 08:25:27,Uniswap,smart contract
2715.58,2021-05-21 08:26:01,Uniswap,smart contract
2715.11,2021-05-21 08:26:39,Uniswap,smart contract
2714.35,2021-05-21 08:26:42,Uniswap,smart contract
2714.41,2021-05-21 08:27:17,Uniswap,smart contract
2714.50,2021-05-21 08:27:21,Uniswap,smart contract
2714.51,2021-05-21 08:27:29,Uniswap,smart contract
2714.51,2021-05-21 08:27:31,Uniswap,smart contract
2714.51,2021-05-21 08:27:49,Uniswap,smart contract
2714.51,2021-05-21 08:28:00,Uniswap,smart contract
2714.72,2021-05-21 08:28:04,Uniswap,smart contract
2714.72,2021-05-21 08:28:09,Uniswap,smart contract
2713.02,2021-05-21 08:28:22,Uniswap,smart contract
2713.41,2021-05-21 08:28:33,Uniswap,smart contract
2713.68,2021-05-21 08:29:18,Uniswap,smart contract
2713.71,2021-05-21 08:29:19,Uniswap,smart contract
2713.71,2021-05-21 08:29:22,Uniswap,smart contract
2713.72,2021-05-21 08:29:25,Uniswap,smart contract
2713.72,2021-05-21 08:29:36,Uniswap,smart contract
2713.73,2021-05-21 08:29:42,Uniswap,smart contract
2713.80,2021-05-21 08:29:47,Uniswap,smart contract
2713.78,2021-05-21 08:29:49,Uniswap,smart contract
2714.10,2021-05-21 08:29:56,Uniswap,smart contract
2713.75,2021-05-21 08:30:29,Uniswap,smart contract
2713.74,2021-05-21 08:30:36,Uniswap,smart contract
2713.42,2021-05-21 08:30:38,Uniswap,smart contract
2713.00,2021-05-21 08:31:04,Uniswap,smart contract
2712.68,2021-05-21 08:31:12,Uniswap,smart contract
2715.23,2021-05-21 08:31:38,Uniswap,smart contract
2714.93,2021-05-21 08:31:46,Uniswap,smart contract
2713.49,2021-05-21 08:31:56,Uniswap,smart contract
2713.72,2021-05-21 08:31:57,Uniswap,smart contract
2720.47,2021-05-21 08:32:00,Uniswap,smart contract
2720.01,2021-05-21 08:32:09,Uniswap,smart contract
2719.54,2021-05-21 08:32:28,Uniswap,smart contract
2719.52,2021-05-21 08:32:38,Uniswap,smart contract
2719.52,2021-05-21 08:32:41,Uniswap,smart contract
2717.84,2021-05-21 08:32:59,Uniswap,smart contract
2718.14,2021-05-21 08:33:06,Uniswap,smart contract
2718.84,2021-05-21 08:33:17,Uniswap,smart contract
2718.84,2021-05-21 08:33:21,Uniswap,smart contract
2727.57,2021-05-21 08:33:23,Uniswap,smart contract
2727.57,2021-05-21 08:33:31,Uniswap,smart contract
2727.38,2021-05-21 08:33:40,Uniswap,smart contract
2727.25,2021-05-21 08:33:49,Uniswap,smart contract
2727.38,2021-05-21 08:34:20,Uniswap,smart contract
2727.38,2021-05-21 08:34:24,Uniswap,smart contract
2726.23,2021-05-21 08:34:25,Uniswap,smart contract
2726.24,2021-05-21 08:34:41,Uniswap,smart contract
2726.23,2021-05-21 08:34:50,Uniswap,smart contract
2728.63,2021-05-21 08:35:10,Uniswap,smart contract
2726.96,2021-05-21 08:35:13,Uniswap,smart contract
2726.96,2021-05-21 08:35:27,Uniswap,smart contract
2726.96,2021-05-21 08:35:33,Uniswap,smart contract
2726.96,2021-05-21 08:35:52,Uniswap,smart contract
2726.97,2021-05-21 08:35:55,Uniswap,smart contract
2726.74,2021-05-21 08:36:10,Uniswap,smart contract
2726.83,2021-05-21 08:36:23,Uniswap,smart contract
2726.69,2021-05-21 08:36:41,Uniswap,smart contract
2726.69,2021-05-21 08:36:58,Uniswap,smart contract
2726.69,2021-05-21 08:37:02,Uniswap,smart contract
2726.69,2021-05-21 08:37:07,Uniswap,smart contract
2726.69,2021-05-21 08:37:08,Uniswap,smart contract
2726.34,2021-05-21 08:37:09,Uniswap,smart contract
2726.34,2021-05-21 08:37:11,Uniswap,smart contract
2729.87,2021-05-21 08:37:28,Uniswap,smart contract
2729.87,2021-05-21 08:37:54,Uniswap,smart contract
2730.04,2021-05-21 08:38:05,Uniswap,smart contract
2730.06,2021-05-21 08:38:09,Uniswap,smart contract
2729.77,2021-05-21 08:38:18,Uniswap,smart contract
2729.09,2021-05-21 08:38:39,Uniswap,smart contract
2729.09,2021-05-21 08:38:52,Uniswap,smart contract
2727.99,2021-05-21 08:39:32,Uniswap,smart contract
2727.99,2021-05-21 08:39:55,Uniswap,smart contract
2728.43,2021-05-21 08:40:22,Uniswap,smart contract
2728.40,2021-05-21 08:40:31,Uniswap,smart contract
2728.40,2021-05-21 08:40:33,Uniswap,smart contract
2728.41,2021-05-21 08:40:42,Uniswap,smart contract
2732.77,2021-05-21 08:41:13,Uniswap,smart contract
2731.55,2021-05-21 08:41:40,Uniswap,smart contract
2731.51,2021-05-21 08:41:41,Uniswap,smart contract
2729.96,2021-05-21 08:42:00,Uniswap,smart contract
2729.98,2021-05-21 08:42:05,Uniswap,smart contract
2729.98,2021-05-21 08:42:26,Uniswap,smart contract
2729.01,2021-05-21 08:42:39,Uniswap,smart contract
2728.73,2021-05-21 08:42:53,Uniswap,smart contract
2728.24,2021-05-21 08:43:46,Uniswap,smart contract
2727.78,2021-05-21 08:44:06,Uniswap,smart contract
2727.71,2021-05-21 08:44:33,Uniswap,smart contract
2727.34,2021-05-21 08:44:50,Uniswap,smart contract
2727.01,2021-05-21 08:45:14,Uniswap,smart contract
2727.07,2021-05-21 08:45:16,Uniswap,smart contract
2727.60,2021-05-21 08:45:24,Uniswap,smart contract
2728.47,2021-05-21 08:45:50,Uniswap,smart contract
2728.52,2021-05-21 08:46:09,Uniswap,smart contract
2729.76,2021-05-21 08:46:14,Uniswap,smart contract
2741.17,2021-05-21 08:46:27,Uniswap,smart contract
2741.00,2021-05-21 08:46:46,Uniswap,smart contract
2741.08,2021-05-21 08:46:49,Uniswap,smart contract
2741.08,2021-05-21 08:47:06,Uniswap,smart contract
2741.25,2021-05-21 08:47:59,Uniswap,smart contract
2741.25,2021-05-21 08:48:10,Uniswap,smart contract
2741.30,2021-05-21 08:48:14,Uniswap,smart contract
2742.36,2021-05-21 08:48:18,Uniswap,smart contract
2742.36,2021-05-21 08:48:21,Uniswap,smart contract
2742.53,2021-05-21 08:48:35,Uniswap,smart contract
2742.48,2021-05-21 08:49:07,Uniswap,smart contract
2742.60,2021-05-21 08:49:10,Uniswap,smart contract
2742.57,2021-05-21 08:49:12,Uniswap,smart contract
2742.57,2021-05-21 08:49:15,Uniswap,smart contract
2742.39,2021-05-21 08:49:19,Uniswap,smart contract
2742.49,2021-05-21 08:49:48,Uniswap,smart contract
2742.22,2021-05-21 08:50:06,Uniswap,smart contract
2742.28,2021-05-21 08:50:08,Uniswap,smart contract
2742.28,2021-05-21 08:50:15,Uniswap,smart contract
2742.21,2021-05-21 08:50:30,Uniswap,smart contract
2739.68,2021-05-21 08:50:46,Uniswap,smart contract
2739.68,2021-05-21 08:50:48,Uniswap,smart contract
2738.56,2021-05-21 08:51:06,Uniswap,smart contract
2736.05,2021-05-21 08:51:17,Uniswap,smart contract
2736.05,2021-05-21 08:51:29,Uniswap,smart contract
2737.59,2021-05-21 08:51:31,Uniswap,smart contract
2730.46,2021-05-21 08:51:38,Uniswap,smart contract
2730.46,2021-05-21 08:52:10,Uniswap,smart contract
2728.08,2021-05-21 08:52:18,Uniswap,smart contract
2719.05,2021-05-21 08:52:21,Uniswap,smart contract
2719.05,2021-05-21 08:53:07,Uniswap,smart contract
2719.05,2021-05-21 08:53:35,Uniswap,smart contract
2718.83,2021-05-21 08:53:46,Uniswap,smart contract
2719.99,2021-05-21 08:53:47,Uniswap,smart contract
2719.87,2021-05-21 08:54:31,Uniswap,smart contract
2719.88,2021-05-21 08:54:42,Uniswap,smart contract
2719.88,2021-05-21 08:54:52,Uniswap,smart contract
2719.88,2021-05-21 08:54:55,Uniswap,smart contract
2719.88,2021-05-21 08:55:05,Uniswap,smart contract
2727.42,2021-05-21 08:55:06,Uniswap,smart contract
2735.46,2021-05-21 08:55:30,Uniswap,smart contract
2741.34,2021-05-21 08:55:52,Uniswap,smart contract
2743.65,2021-05-21 08:55:58,Uniswap,smart contract
2746.53,2021-05-21 08:56:05,Uniswap,smart contract
2747.00,2021-05-21 08:56:09,Uniswap,smart contract
2747.02,2021-05-21 08:56:20,Uniswap,smart contract
2747.11,2021-05-21 08:56:24,Uniswap,smart contract
2747.08,2021-05-21 08:56:32,Uniswap,smart contract
2746.75,2021-05-21 08:56:55,Uniswap,smart contract
2756.33,2021-05-21 08:57:10,Uniswap,smart contract
2754.65,2021-05-21 08:57:38,Uniswap,smart contract
2759.95,2021-05-21 08:57:44,Uniswap,smart contract
2759.95,2021-05-21 08:57:52,Uniswap,smart contract
2759.95,2021-05-21 08:58:09,Uniswap,smart contract
2758.16,2021-05-21 08:58:14,Uniswap,smart contract
2758.16,2021-05-21 08:58:26,Uniswap,smart contract
2755.90,2021-05-21 08:58:58,Uniswap,smart contract
2755.09,2021-05-21 08:59:26,Uniswap,smart contract
2756.54,2021-05-21 08:59:27,Uniswap,smart contract
2756.54,2021-05-21 08:59:32,Uniswap,smart contract
2753.60,2021-05-21 08:59:40,Uniswap,smart contract
2753.63,2021-05-21 09:00:00,Uniswap,smart contract
2753.63,2021-05-21 09:00:32,Uniswap,smart contract
2751.11,2021-05-21 09:00:45,Uniswap,smart contract
2751.11,2021-05-21 09:01:03,Uniswap,smart contract
2745.59,2021-05-21 09:01:12,Uniswap,smart contract
2746.56,2021-05-21 09:02:41,Uniswap,smart contract
2739.52,2021-05-21 09:02:44,Uniswap,smart contract
2739.82,2021-05-21 09:03:04,Uniswap,smart contract
2739.82,2021-05-21 09:03:18,Uniswap,smart contract
2737.17,2021-05-21 09:03:22,Uniswap,smart contract
2738.98,2021-05-21 09:03:31,Uniswap,smart contract
2739.09,2021-05-21 09:03:35,Uniswap,smart contract
2740.30,2021-05-21 09:03:45,Uniswap,smart contract
2740.20,2021-05-21 09:04:07,Uniswap,smart contract
2740.21,2021-05-21 09:04:11,Uniswap,smart contract
2740.20,2021-05-21 09:04:12,Uniswap,smart contract
2739.99,2021-05-21 09:04:15,Uniswap,smart contract
2739.47,2021-05-21 09:04:45,Uniswap,smart contract
2739.76,2021-05-21 09:05:07,Uniswap,smart contract
2739.79,2021-05-21 09:05:37,Uniswap,smart contract
2740.98,2021-05-21 09:06:00,Uniswap,smart contract
2740.98,2021-05-21 09:06:12,Uniswap,smart contract
2742.15,2021-05-21 09:06:13,Uniswap,smart contract
2742.08,2021-05-21 09:06:30,Uniswap,smart contract
2742.59,2021-05-21 09:06:33,Uniswap,smart contract
2742.77,2021-05-21 09:06:43,Uniswap,smart contract
2743.36,2021-05-21 09:06:56,Uniswap,smart contract
2743.35,2021-05-21 09:08:00,Uniswap,smart contract
2743.26,2021-05-21 09:08:03,Uniswap,smart contract
2743.76,2021-05-21 09:08:11,Uniswap,smart contract
2752.71,2021-05-21 09:08:32,Uniswap,smart contract
2752.75,2021-05-21 09:08:55,Uniswap,smart contract
2752.48,2021-05-21 09:08:59,Uniswap,smart contract
2752.42,2021-05-21 09:09:06,Uniswap,smart contract
2752.42,2021-05-21 09:09:08,Uniswap,smart contract
2752.42,2021-05-21 09:09:18,Uniswap,smart contract
2752.41,2021-05-21 09:09:47,Uniswap,smart contract
2752.36,2021-05-21 09:10:07,Uniswap,smart contract
2753.07,2021-05-21 09:10:24,Uniswap,smart contract
2752.95,2021-05-21 09:10:48,Uniswap,smart contract
2752.91,2021-05-21 09:11:01,Uniswap,smart contract
2747.62,2021-05-21 09:11:22,Uniswap,smart contract
2747.41,2021-05-21 09:11:55,Uniswap,smart contract
2745.02,2021-05-21 09:12:01,Uniswap,smart contract
2738.71,2021-05-21 09:13:26,Uniswap,smart contract
2737.96,2021-05-21 09:13:33,Uniswap,smart contract
2741.55,2021-05-21 09:13:39,Uniswap,smart contract
2730.77,2021-05-21 09:13:47,Uniswap,smart contract
2730.77,2021-05-21 09:14:23,Uniswap,smart contract
2730.81,2021-05-21 09:14:40,Uniswap,smart contract
2732.06,2021-05-21 09:14:45,Uniswap,smart contract
2732.06,2021-05-21 09:15:11,Uniswap,smart contract
2731.83,2021-05-21 09:15:14,Uniswap,smart contract
2731.88,2021-05-21 09:15:18,Uniswap,smart contract
2732.11,2021-05-21 09:15:19,Uniswap,smart contract
2730.78,2021-05-21 09:15:31,Uniswap,smart contract
2730.90,2021-05-21 09:15:41,Uniswap,smart contract
2730.90,2021-05-21 09:15:49,Uniswap,smart contract
2729.75,2021-05-21 09:15:50,Uniswap,smart contract
2725.16,2021-05-21 09:15:52,Uniswap,smart contract
2723.10,2021-05-21 09:16:23,Uniswap,smart contract
2723.69,2021-05-21 09:16:27,Uniswap,smart contract
2723.69,2021-05-21 09:16:50,Uniswap,smart contract
2723.75,2021-05-21 09:17:10,Uniswap,smart contract
2723.39,2021-05-21 09:17:18,Uniswap,smart contract
2723.19,2021-05-21 09:17:21,Uniswap,smart contract
2723.19,2021-05-21 09:17:29,Uniswap,smart contract
2723.21,2021-05-21 09:17:35,Uniswap,smart contract
2719.73,2021-05-21 09:17:40,Uniswap,smart contract
2719.77,2021-05-21 09:17:45,Uniswap,smart contract
2719.77,2021-05-21 09:17:46,Uniswap,smart contract
2719.97,2021-05-21 09:18:06,Uniswap,smart contract
2719.97,2021-05-21 09:18:30,Uniswap,smart contract
2719.98,2021-05-21 09:18:46,Uniswap,smart contract
2719.61,2021-05-21 09:19:01,Uniswap,smart contract
2719.68,2021-05-21 09:19:24,Uniswap,smart contract
2719.68,2021-05-21 09:19:28,Uniswap,smart contract
2719.73,2021-05-21 09:19:31,Uniswap,smart contract
2724.21,2021-05-21 09:19:34,Uniswap,smart contract
2723.85,2021-05-21 09:19:51,Uniswap,smart contract
2723.85,2021-05-21 09:20:08,Uniswap,smart contract
2724.11,2021-05-21 09:20:41,Uniswap,smart contract
2725.55,2021-05-21 09:20:45,Uniswap,smart contract
2725.96,2021-05-21 09:21:29,Uniswap,smart contract
2726.25,2021-05-21 09:21:35,Uniswap,smart contract
2729.19,2021-05-21 09:21:58,Uniswap,smart contract
2725.79,2021-05-21 09:22:21,Uniswap,smart contract
2726.44,2021-05-21 09:22:32,Uniswap,smart contract
2726.45,2021-05-21 09:22:40,Uniswap,smart contract
2726.73,2021-05-21 09:22:42,Uniswap,smart contract
2726.73,2021-05-21 09:22:52,Uniswap,smart contract
2727.15,2021-05-21 09:23:00,Uniswap,smart contract
2727.15,2021-05-21 09:23:10,Uniswap,smart contract
2722.75,2021-05-21 09:23:22,Uniswap,smart contract
2723.14,2021-05-21 09:23:28,Uniswap,smart contract
2723.13,2021-05-21 09:23:56,Uniswap,smart contract
2723.95,2021-05-21 09:24:02,Uniswap,smart contract
2724.01,2021-05-21 09:24:07,Uniswap,smart contract
2723.92,2021-05-21 09:24:12,Uniswap,smart contract
2724.62,2021-05-21 09:24:13,Uniswap,smart contract
2719.52,2021-05-21 09:24:36,Uniswap,smart contract
2719.52,2021-05-21 09:24:57,Uniswap,smart contract
2719.52,2021-05-21 09:25:08,Uniswap,smart contract
2709.93,2021-05-21 09:25:14,Uniswap,smart contract
2710.31,2021-05-21 09:25:32,Uniswap,smart contract
2710.40,2021-05-21 09:25:35,Uniswap,smart contract
2710.45,2021-05-21 09:25:43,Uniswap,smart contract
2710.45,2021-05-21 09:25:55,Uniswap,smart contract
2710.44,2021-05-21 09:26:03,Uniswap,smart contract
2710.64,2021-05-21 09:26:11,Uniswap,smart contract
2710.65,2021-05-21 09:26:22,Uniswap,smart contract
2708.55,2021-05-21 09:26:27,Uniswap,smart contract
2707.85,2021-05-21 09:27:14,Uniswap,smart contract
2707.85,2021-05-21 09:27:19,Uniswap,smart contract
2707.56,2021-05-21 09:27:24,Uniswap,smart contract
2697.89,2021-05-21 09:27:29,Uniswap,smart contract
2697.91,2021-05-21 09:28:27,Uniswap,smart contract
2697.90,2021-05-21 09:28:36,Uniswap,smart contract
2697.90,2021-05-21 09:28:42,Uniswap,smart contract
2698.46,2021-05-21 09:28:56,Uniswap,smart contract
2698.58,2021-05-21 09:29:00,Uniswap,smart contract
2698.73,2021-05-21 09:29:02,Uniswap,smart contract
2698.73,2021-05-21 09:29:07,Uniswap,smart contract
2698.73,2021-05-21 09:29:08,Uniswap,smart contract
2699.96,2021-05-21 09:29:14,Uniswap,smart contract
2699.96,2021-05-21 09:29:22,Uniswap,smart contract
2700.25,2021-05-21 09:29:25,Uniswap,smart contract
2700.21,2021-05-21 09:29:48,Uniswap,smart contract
2696.91,2021-05-21 09:30:03,Uniswap,smart contract
2696.94,2021-05-21 09:30:04,Uniswap,smart contract
2696.83,2021-05-21 09:30:44,Uniswap,smart contract
2696.83,2021-05-21 09:30:45,Uniswap,smart contract
2692.63,2021-05-21 09:31:19,Uniswap,smart contract
2692.44,2021-05-21 09:31:22,Uniswap,smart contract
2692.66,2021-05-21 09:31:29,Uniswap,smart contract
2692.92,2021-05-21 09:32:08,Uniswap,smart contract
2693.33,2021-05-21 09:32:20,Uniswap,smart contract
2693.33,2021-05-21 09:32:48,Uniswap,smart contract
2693.41,2021-05-21 09:32:53,Uniswap,smart contract
2693.45,2021-05-21 09:33:13,Uniswap,smart contract
2697.21,2021-05-21 09:33:21,Uniswap,smart contract
2697.20,2021-05-21 09:33:28,Uniswap,smart contract
2696.01,2021-05-21 09:33:40,Uniswap,smart contract
2695.97,2021-05-21 09:33:42,Uniswap,smart contract
2695.75,2021-05-21 09:33:50,Uniswap,smart contract
2698.36,2021-05-21 09:33:54,Uniswap,smart contract
2699.52,2021-05-21 09:33:55,Uniswap,smart contract
2699.50,2021-05-21 09:34:10,Uniswap,smart contract
2698.34,2021-05-21 09:34:15,Uniswap,smart contract
2698.39,2021-05-21 09:34:27,Uniswap,smart contract
2698.39,2021-05-21 09:34:34,Uniswap,smart contract
2690.25,2021-05-21 09:34:37,Uniswap,smart contract
2690.91,2021-05-21 09:34:48,Uniswap,smart contract
2693.80,2021-05-21 09:35:28,Uniswap,smart contract
2695.01,2021-05-21 09:35:47,Uniswap,smart contract
2694.54,2021-05-21 09:36:00,Uniswap,smart contract
2694.54,2021-05-21 09:36:10,Uniswap,smart contract
2694.54,2021-05-21 09:36:22,Uniswap,smart contract
2688.35,2021-05-21 09:36:52,Uniswap,smart contract
2688.35,2021-05-21 09:36:55,Uniswap,smart contract
2688.35,2021-05-21 09:37:04,Uniswap,smart contract
2688.35,2021-05-21 09:37:18,Uniswap,smart contract
2689.00,2021-05-21 09:38:00,Uniswap,smart contract
2689.41,2021-05-21 09:38:16,Uniswap,smart contract
2689.41,2021-05-21 09:38:39,Uniswap,smart contract
2689.41,2021-05-21 09:38:46,Uniswap,smart contract
2686.54,2021-05-21 09:39:47,Uniswap,smart contract
2680.58,2021-05-21 09:39:49,Uniswap,smart contract
2680.58,2021-05-21 09:40:09,Uniswap,smart contract
2680.58,2021-05-21 09:40:29,Uniswap,smart contract
2680.55,2021-05-21 09:40:41,Uniswap,smart contract
2680.55,2021-05-21 09:40:55,Uniswap,smart contract
2680.39,2021-05-21 09:41:03,Uniswap,smart contract
2680.31,2021-05-21 09:41:40,Uniswap,smart contract
2680.89,2021-05-21 09:41:43,Uniswap,smart contract
2681.34,2021-05-21 09:41:55,Uniswap,smart contract
2681.58,2021-05-21 09:41:57,Uniswap,smart contract
2681.99,2021-05-21 09:42:11,Uniswap,smart contract
2682.00,2021-05-21 09:42:16,Uniswap,smart contract
2682.02,2021-05-21 09:42:18,Uniswap,smart contract
2682.02,2021-05-21 09:42:44,Uniswap,smart contract
2681.98,2021-05-21 09:42:46,Uniswap,smart contract
2681.98,2021-05-21 09:42:58,Uniswap,smart contract
2681.90,2021-05-21 09:43:24,Uniswap,smart contract
2682.16,2021-05-21 09:43:28,Uniswap,smart contract
2682.10,2021-05-21 09:43:51,Uniswap,smart contract
2680.96,2021-05-21 09:43:53,Uniswap,smart contract
2681.09,2021-05-21 09:44:10,Uniswap,smart contract
2681.09,2021-05-21 09:44:20,Uniswap,smart contract
2681.09,2021-05-21 09:44:46,Uniswap,smart contract
2680.63,2021-05-21 09:44:48,Uniswap,smart contract
2681.00,2021-05-21 09:45:13,Uniswap,smart contract
2680.94,2021-05-21 09:45:16,Uniswap,smart contract
2680.88,2021-05-21 09:45:42,Uniswap,smart contract
2680.88,2021-05-21 09:45:58,Uniswap,smart contract
2682.43,2021-05-21 09:46:07,Uniswap,smart contract
2682.43,2021-05-21 09:46:21,Uniswap,smart contract
2682.28,2021-05-21 09:46:24,Uniswap,smart contract
2682.23,2021-05-21 09:46:31,Uniswap,smart contract
2681.45,2021-05-21 09:46:45,Uniswap,smart contract
2682.15,2021-05-21 09:46:48,Uniswap,smart contract
2682.15,2021-05-21 09:47:16,Uniswap,smart contract
2681.91,2021-05-21 09:47:30,Uniswap,smart contract
2682.12,2021-05-21 09:47:35,Uniswap,smart contract
2683.16,2021-05-21 09:48:01,Uniswap,smart contract
2684.17,2021-05-21 09:48:38,Uniswap,smart contract
2684.34,2021-05-21 09:49:08,Uniswap,smart contract
2684.36,2021-05-21 09:49:11,Uniswap,smart contract
2684.40,2021-05-21 09:50:09,Uniswap,smart contract
2684.31,2021-05-21 09:50:26,Uniswap,smart contract
2684.15,2021-05-21 09:50:35,Uniswap,smart contract
2675.80,2021-05-21 09:50:44,Uniswap,smart contract
2675.80,2021-05-21 09:50:59,Uniswap,smart contract
2685.22,2021-05-21 09:51:00,Uniswap,smart contract
2685.21,2021-05-21 09:52:17,Uniswap,smart contract
2685.21,2021-05-21 09:52:25,Uniswap,smart contract
2685.21,2021-05-21 09:52:35,Uniswap,smart contract
2685.21,2021-05-21 09:52:43,Uniswap,smart contract
2685.38,2021-05-21 09:52:46,Uniswap,smart contract
2685.73,2021-05-21 09:52:52,Uniswap,smart contract
2685.59,2021-05-21 09:52:57,Uniswap,smart contract
2685.10,2021-05-21 09:52:58,Uniswap,smart contract
2685.10,2021-05-21 09:53:02,Uniswap,smart contract
2685.10,2021-05-21 09:53:03,Uniswap,smart contract
2685.10,2021-05-21 09:53:16,Uniswap,smart contract
2684.95,2021-05-21 09:53:19,Uniswap,smart contract
2684.82,2021-05-21 09:53:26,Uniswap,smart contract
2685.11,2021-05-21 09:53:31,Uniswap,smart contract
2684.48,2021-05-21 09:54:30,Uniswap,smart contract
2684.71,2021-05-21 09:54:34,Uniswap,smart contract
2684.79,2021-05-21 09:54:35,Uniswap,smart contract
2684.90,2021-05-21 09:54:49,Uniswap,smart contract
2684.54,2021-05-21 09:54:50,Uniswap,smart contract
2684.63,2021-05-21 09:54:55,Uniswap,smart contract
2684.82,2021-05-21 09:55:12,Uniswap,smart contract
2684.71,2021-05-21 09:55:15,Uniswap,smart contract
